"sampling";"species";"age0";"age1";"age2";"age3";"age4";"age5";"age6";"age7";"age8";"age9";"age10"
"1992 3";"herring";0.000344060847625991;0.133247487041037;0.265455198570615;0.245001886157809;0.198604474543073;0.0916763215259032;0.0480483929034429;0.0152730697342457;0.00234910867624842;NA;NA
"1992 3";"flounder";0.000460440939675132;0.328669392434032;0.530053886520923;0.106686028437431;0.0249224463505176;0.0061420869290815;0.00186402467600981;0.000545677784422477;0.000354452154919309;0.00016544715900477;0.000136116613982927
"1992 3";"plaice";0.0523999156505726;0.617443325719434;0.284740781861471;0.0361541898879585;0.00712521694669447;0.00154894820149548;0.000312964694768773;0.000202347443797566;3.27846749988413e-05;2.16732435283967e-05;1.78516752801512e-05
"1992 3";"dab";0.00207364310126045;0.305790632797009;0.449412088019069;0.214305879313635;0.0176531367561374;0.00698914504226714;0.00260169983462644;0.000712229252713644;0.000255248915336572;0.000105220868138273;0.000101076099807258
"1992 4";"cod";0.0265963231295832;0.563323573055233;0.370698901569563;0.0369370758346786;0.00211292225877286;0.000216220121893901;7.65296321863411e-05;3.84543980892557e-05;NA;NA;NA
"1992 4";"herring";0.00613028845871804;0.195459758555054;0.270897030855928;0.22360087186536;0.174061988891993;0.0757814922199845;0.0389497282977887;0.0132565930352138;0.00186224781995834;NA;NA
"1992 4";"flounder";0.0339357644507754;0.474083814817512;0.397071308932224;0.070307924085294;0.0175642295175628;0.00459860455199972;0.0014325788099403;0.000439899011364733;0.000293612475418184;0.000145988894030533;0.000126274453877933
"1992 4";"plaice";0.157572269162171;0.636431378898782;0.180319762948706;0.0200575158533377;0.00425030781294576;0.000985162871700069;0.000205760116539947;0.000131766097892691;1.96905173145548e-05;1.35105273890658e-05;1.28751932217864e-05
"1992 4";"dab";0.0681366488775505;0.364369454078752;0.38742083800591;0.157126408708016;0.0141302989967389;0.00566937474344574;0.00209672205353955;0.000610959037113088;0.000230068836096219;9.8772420059562e-05;0.000110454242777661
"1993 1";"cod";6.16699895225211e-08;0.0576333218066366;0.658009318763585;0.263130403849031;0.0200191876085501;0.0010231553287473;0.000111876817429596;7.26741560311755e-05;NA;NA;NA
"1993 1";"herring";3.83638274422133e-08;0.0325515617165301;0.2496017699617;0.263693848690473;0.199349765324746;0.149480332270154;0.0617057119100488;0.0323674132638493;0.011249558498671;NA;NA
"1993 1";"flounder";2.76530564628419e-08;0.110375238885332;0.565101598678261;0.262288089353804;0.044679064543954;0.0122505974619239;0.00336734588416843;0.00112187988535809;0.000352313014700221;0.000236728056605204;0.000227116582836159
"1993 1";"plaice";5.0337122950742e-07;0.276617086990366;0.597942176149223;0.11011269020706;0.011727161044637;0.00266770241753798;0.000664469320625784;0.000141233074766842;9.16316044592074e-05;1.30469429551609e-05;2.22988771393734e-05
"1993 1";"dab";8.95660372692265e-06;0.18951209022604;0.369435902647309;0.310753450919646;0.111957249845203;0.0111906167651077;0.00454192719029777;0.00166855396261386;0.000526131840568625;0.000206740196042008;0.000198379803445969
"1993 2";"cod";2.27609921365409e-05;0.0923153989902235;0.710080994784151;0.184963557376907;0.0119129151678332;0.000591255921103722;6.78435949601071e-05;4.5273172684594e-05;NA;NA;NA
"1993 2";"herring";2.96239539023561e-06;0.0683918362047545;0.281628378385986;0.251625489301158;0.178759877547624;0.12986914925516;0.0513758795200732;0.0286601680985044;0.00968625929134941;NA;NA
"1993 2";"flounder";2.35142703243089e-06;0.191283796271472;0.578557366563233;0.18496176262524;0.0316440509724785;0.00925862626342737;0.00267310450091166;0.000916474539838412;0.000303625340251235;0.000201250536349618;0.000197590959766576
"1993 2";"plaice";0.00170552456577019;0.382954708399238;0.527158733379074;0.0769841878714741;0.00838303240045775;0.00207123923769479;0.000530203276974878;0.000110180343112601;7.35032004371218e-05;1.03432768011049e-05;1.83440489652833e-05
"1993 2";"dab";3.85496575663086e-05;0.288276154424644;0.349465779793108;0.259271386706797;0.0870472869722698;0.0096494608302981;0.00394752979863855;0.00142732929972766;0.000469662585646776;0.000198066417349023;0.000208793513954247
"1993 3";"cod";0.00566334054686107;0.128284666811126;0.730885485576744;0.127498007246571;0.00724263741293319;0.000353916621478021;4.27116270610779e-05;2.92341572249937e-05;NA;NA;NA
"1993 3";"herring";0.000189154150477641;0.108143666850067;0.301294297833412;0.238416447965602;0.161079098596621;0.113540486419071;0.043249611529193;0.0256486768491475;0.00843855980640928;NA;NA
"1993 3";"flounder";0.000570393024786497;0.285857936622908;0.543383453411545;0.135362586345819;0.0238181481826903;0.00740837548653031;0.00219998175543411;0.000779964956625262;0.00026127910603234;0.000172949251829276;0.000184931855799887
"1993 3";"plaice";0.0380726800693468;0.472221921353069;0.427484386588346;0.0539211703143322;0.00607112439035761;0.00161372519065503;0.000437306873098942;9.43359110071404e-05;6.06038245687379e-05;8.00152789004148e-06;1.47439573288372e-05
"1993 3";"dab";0.00350204346933606;0.370385576011206;0.322853888198709;0.219265864467483;0.0697703712821271;0.00857424008819437;0.00351098736472045;0.00125357982672657;0.000450419657257521;0.000200058823054413;0.000232970811186257
"1993 4";"cod";0.0474642130267869;0.175112637021301;0.694960012026779;0.0783442482069961;0.00388882204810952;0.000188944778196069;2.4167958105435e-05;1.69549337261985e-05;NA;NA;NA
"1993 4";"herring";0.00335092073274261;0.16090944983869;0.313049898868038;0.219998965113545;0.141162374415554;0.0964130950577496;0.0355379816356666;0.0224017782346798;0.0071755361033349;NA;NA
"1993 4";"flounder";0.0358586677659803;0.419155248052709;0.431989232621252;0.0880132588815566;0.0166001718167107;0.00549811249527068;0.00172702671828634;0.000635851218955525;0.000219671029324985;0.000144676379842547;0.000158083020111637
"1993 4";"plaice";0.125311999136396;0.545199578216082;0.291436617509246;0.0324673943724019;0.00398105529333466;0.00114281720680167;0.000328121089963579;6.87372977900991e-05;4.57461523259837e-05;6.01087777028893e-06;1.19228478881392e-05
"1993 4";"dab";0.121829123311302;0.399679036036022;0.256627269719213;0.161267271970225;0.0490977557707438;0.00683785638085223;0.00283461776494505;0.001016283227409;0.000382275293237514;0.000176990846786173;0.000251519679264448
